date,barcode,product_name,brand,category,quantity,retail_price,cost_price,subtotal,cost_total,profit,payment_method,is_event,event_source,event_name,seasonality_multiplier,total_multiplier
2025-04-07,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,CASH,False,,,1.1,1.1
2025-04-07,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,9,65.0,58.5,585.0,526.5,58.5,CASH,False,,,1.1,1.1
2025-04-07,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,15,12.0,10.5,180.0,157.5,22.5,CASH,False,,,1.4,1.4
2025-04-07,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,9,11.5,10.0,103.5,90.0,13.5,CASH,False,,,1.4,1.4
2025-04-07,480864731007,Tang Orange 250g,Tang,BEVERAGES,13,216.0,195.0,2808.0,2535.0,273.0,GCASH,False,,,1.4,1.4
2025-04-07,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,9,9.0,8.0,81.0,72.0,9.0,CASH,False,,,1.4,1.4
2025-04-07,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,10,8.6,7.5,86.0,75.0,11.0,CASH,False,,,1.4,1.4
2025-04-07,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,16,17.6,15.5,281.6,248.0,33.6,GCASH,False,,,1.1,1.1
2025-04-07,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,6,58.4,52.5,350.4,315.0,35.4,GCASH,False,,,1.1,1.1
2025-04-07,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,6,60.2,54.0,361.2,324.0,37.2,GCASH,False,,,1.1,1.1
2025-04-07,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,7,25.0,22.0,175.0,154.0,21.0,CASH,False,,,1.1,1.1
2025-04-07,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,11,57.5,52.0,632.5,572.0,60.5,CASH,False,,,1.1,1.1
2025-04-07,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,14,14.5,13.0,203.0,182.0,21.0,CASH,False,,,1.1,1.1
2025-04-07,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,16,28.2,25.5,451.2,408.0,43.2,CASH,False,,,1.1,1.1
2025-04-07,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,11,39.0,35.0,429.0,385.0,44.0,GCASH,False,,,1.1,1.1
2025-04-07,480864702009,Eden Cheese 165g,Mondelez,DAIRY,16,78.0,70.0,1248.0,1120.0,128.0,GCASH,False,,,1.1,1.1
2025-04-07,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,6,41.0,37.0,246.0,222.0,24.0,GCASH,False,,,1.1,1.1
2025-04-07,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,11,80.85,73.0,889.35,803.0,86.35,CASH,False,,,1.1,1.1
2025-04-07,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,16,13.0,11.5,208.0,184.0,24.0,CASH,False,,,1.4,1.4
2025-04-07,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,13,44.5,40.0,578.5,520.0,58.5,GCASH,False,,,1.1,1.1
2025-04-07,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,9,117.0,105.0,1053.0,945.0,108.0,CASH,False,,,1.1,1.1
2025-04-07,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,16,128.0,115.0,2048.0,1840.0,208.0,CASH,False,,,1.1,1.1
2025-04-07,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,14,150.0,135.0,2100.0,1890.0,210.0,CASH,False,,,1.1,1.1
2025-04-07,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,6,7.0,6.0,42.0,36.0,6.0,CASH,False,,,1.1,1.1
2025-04-07,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,13,38.0,34.0,494.0,442.0,52.0,CASH,False,,,1.1,1.1
2025-04-07,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,15,660.0,595.0,9900.0,8925.0,975.0,CASH,False,,,1.1,1.1
2025-04-07,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,6,134.0,120.0,804.0,720.0,84.0,CASH,False,,,1.1,1.1
2025-04-07,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,18,12.0,10.5,216.0,189.0,27.0,CASH,False,,,1.1,1.1
2025-04-08,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,8,20.0,18.0,160.0,144.0,16.0,CASH,False,,,1.4,1.4
2025-04-08,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,14,25.0,22.5,350.0,315.0,35.0,GCASH,False,,,1.1,1.1
2025-04-08,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,18,25.0,22.5,450.0,405.0,45.0,GCASH,False,,,1.1,1.1
2025-04-08,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,9,25.0,22.5,225.0,202.5,22.5,CASH,False,,,1.1,1.1
2025-04-08,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,6,22.0,20.0,132.0,120.0,12.0,CASH,False,,,1.1,1.1
2025-04-08,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,5,22.0,20.0,110.0,100.0,10.0,CASH,False,,,1.1,1.1
2025-04-08,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,CASH,False,,,1.1,1.1
2025-04-08,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,CASH,False,,,1.1,1.1
2025-04-08,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,CASH,False,,,1.1,1.1
2025-04-08,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,12,55.0,50.0,660.0,600.0,60.0,CASH,False,,,1.1,1.1
2025-04-08,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,8,55.0,50.0,440.0,400.0,40.0,GCASH,False,,,1.1,1.1
2025-04-08,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,CASH,False,,,1.1,1.1
2025-04-08,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,12,55.0,50.0,660.0,600.0,60.0,CASH,False,,,1.1,1.1
2025-04-08,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,CASH,False,,,1.1,1.1
2025-04-08,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,GCASH,False,,,1.1,1.1
2025-04-08,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,8,65.0,58.5,520.0,468.0,52.0,GCASH,False,,,1.1,1.1
2025-04-08,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,18,12.0,10.5,216.0,189.0,27.0,CASH,False,,,1.4,1.4
2025-04-08,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,15,11.5,10.0,172.5,150.0,22.5,CASH,False,,,1.4,1.4
2025-04-08,480864731007,Tang Orange 250g,Tang,BEVERAGES,15,216.0,195.0,3240.0,2925.0,315.0,CASH,False,,,1.4,1.4
2025-04-08,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,19,9.0,8.0,171.0,152.0,19.0,CASH,False,,,1.4,1.4
2025-04-08,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,19,8.6,7.5,163.4,142.5,20.9,CASH,False,,,1.4,1.4
2025-04-08,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,8,17.6,15.5,140.8,124.0,16.8,GCASH,False,,,1.1,1.1
2025-04-08,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,12,58.4,52.5,700.8,630.0,70.8,CASH,False,,,1.1,1.1
2025-04-08,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,13,60.2,54.0,782.6,702.0,80.6,GCASH,False,,,1.1,1.1
2025-04-08,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,7,25.0,22.0,175.0,154.0,21.0,GCASH,False,,,1.1,1.1
2025-04-08,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,8,57.5,52.0,460.0,416.0,44.0,CASH,False,,,1.1,1.1
2025-04-08,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,11,14.5,13.0,159.5,143.0,16.5,CASH,False,,,1.1,1.1
2025-04-08,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,6,28.2,25.5,169.2,153.0,16.2,CASH,False,,,1.1,1.1
2025-04-08,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,16,39.0,35.0,624.0,560.0,64.0,CASH,False,,,1.1,1.1
2025-04-08,480864702009,Eden Cheese 165g,Mondelez,DAIRY,7,78.0,70.0,546.0,490.0,56.0,CASH,False,,,1.1,1.1
2025-04-08,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,9,41.0,37.0,369.0,333.0,36.0,CASH,False,,,1.1,1.1
2025-04-08,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,11,80.85,73.0,889.35,803.0,86.35,CASH,False,,,1.1,1.1
2025-04-08,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,13,13.0,11.5,169.0,149.5,19.5,CASH,False,,,1.4,1.4
2025-04-08,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,10,44.5,40.0,445.0,400.0,45.0,CASH,False,,,1.1,1.1
2025-04-08,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,10,117.0,105.0,1170.0,1050.0,120.0,CASH,False,,,1.1,1.1
2025-04-08,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,5,128.0,115.0,640.0,575.0,65.0,CASH,False,,,1.1,1.1
2025-04-08,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,14,150.0,135.0,2100.0,1890.0,210.0,CASH,False,,,1.1,1.1
2025-04-08,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,14,7.0,6.0,98.0,84.0,14.0,CASH,False,,,1.1,1.1
2025-04-08,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,7,38.0,34.0,266.0,238.0,28.0,CASH,False,,,1.1,1.1
2025-04-08,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,15,660.0,595.0,9900.0,8925.0,975.0,CASH,False,,,1.1,1.1
2025-04-08,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,8,134.0,120.0,1072.0,960.0,112.0,CASH,False,,,1.1,1.1
2025-04-08,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,9,12.0,10.5,108.0,94.5,13.5,GCASH,False,,,1.1,1.1
2025-04-09,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,10,20.0,18.0,200.0,180.0,20.0,CASH,False,,,1.4,1.4
2025-04-09,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,7,25.0,22.5,175.0,157.5,17.5,GCASH,False,,,1.1,1.1
2025-04-09,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,5,25.0,22.5,125.0,112.5,12.5,GCASH,False,,,1.1,1.1
2025-04-09,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,10,25.0,22.5,250.0,225.0,25.0,CASH,False,,,1.1,1.1
2025-04-09,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,11,22.0,20.0,242.0,220.0,22.0,CASH,False,,,1.1,1.1
2025-04-09,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,14,22.0,20.0,308.0,280.0,28.0,CASH,False,,,1.1,1.1
2025-04-09,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.1,1.1
2025-04-09,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,11,60.0,54.0,660.0,594.0,66.0,CASH,False,,,1.1,1.1
2025-04-09,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,CASH,False,,,1.1,1.1
2025-04-09,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,6,55.0,50.0,330.0,300.0,30.0,GCASH,False,,,1.1,1.1
2025-04-09,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,18,55.0,50.0,990.0,900.0,90.0,CASH,False,,,1.1,1.1
2025-04-09,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,CASH,False,,,1.1,1.1
2025-04-09,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,4,55.0,50.0,220.0,200.0,20.0,CASH,False,,,1.1,1.1
2025-04-09,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,CASH,False,,,1.1,1.1
2025-04-09,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,GCASH,False,,,1.1,1.1
2025-04-09,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,13,65.0,58.5,845.0,760.5,84.5,CASH,False,,,1.1,1.1
2025-04-09,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,16,12.0,10.5,192.0,168.0,24.0,CASH,False,,,1.4,1.4
2025-04-09,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,18,11.5,10.0,207.0,180.0,27.0,CASH,False,,,1.4,1.4
2025-04-09,480864731007,Tang Orange 250g,Tang,BEVERAGES,10,216.0,195.0,2160.0,1950.0,210.0,CASH,False,,,1.4,1.4
2025-04-09,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,9,9.0,8.0,81.0,72.0,9.0,CASH,False,,,1.4,1.4
2025-04-09,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,19,8.6,7.5,163.4,142.5,20.9,GCASH,False,,,1.4,1.4
2025-04-09,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,6,17.6,15.5,105.6,93.0,12.6,GCASH,False,,,1.1,1.1
2025-04-09,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,12,58.4,52.5,700.8,630.0,70.8,GCASH,False,,,1.1,1.1
2025-04-09,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,9,60.2,54.0,541.8,486.0,55.8,CASH,False,,,1.1,1.1
2025-04-09,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,17,25.0,22.0,425.0,374.0,51.0,CASH,False,,,1.1,1.1
2025-04-09,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,6,57.5,52.0,345.0,312.0,33.0,CASH,False,,,1.1,1.1
2025-04-09,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,8,14.5,13.0,116.0,104.0,12.0,CASH,False,,,1.1,1.1
2025-04-09,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,9,28.2,25.5,253.8,229.5,24.3,CASH,False,,,1.1,1.1
2025-04-09,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,7,39.0,35.0,273.0,245.0,28.0,CASH,False,,,1.1,1.1
2025-04-09,480864702009,Eden Cheese 165g,Mondelez,DAIRY,16,78.0,70.0,1248.0,1120.0,128.0,CASH,False,,,1.1,1.1
2025-04-09,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,15,41.0,37.0,615.0,555.0,60.0,CASH,False,,,1.1,1.1
2025-04-09,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,6,80.85,73.0,485.1,438.0,47.1,CASH,False,,,1.1,1.1
2025-04-09,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,6,13.0,11.5,78.0,69.0,9.0,GCASH,False,,,1.4,1.4
2025-04-09,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,9,44.5,40.0,400.5,360.0,40.5,GCASH,False,,,1.1,1.1
2025-04-09,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,7,117.0,105.0,819.0,735.0,84.0,CASH,False,,,1.1,1.1
2025-04-09,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,4,128.0,115.0,512.0,460.0,52.0,CASH,False,,,1.1,1.1
2025-04-09,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,15,150.0,135.0,2250.0,2025.0,225.0,GCASH,False,,,1.1,1.1
2025-04-09,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,16,7.0,6.0,112.0,96.0,16.0,GCASH,False,,,1.1,1.1
2025-04-09,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,13,38.0,34.0,494.0,442.0,52.0,CASH,False,,,1.1,1.1
2025-04-09,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,7,660.0,595.0,4620.0,4165.0,455.0,GCASH,False,,,1.1,1.1
2025-04-09,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,13,134.0,120.0,1742.0,1560.0,182.0,CASH,False,,,1.1,1.1
2025-04-09,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,14,12.0,10.5,168.0,147.0,21.0,CASH,False,,,1.1,1.1
2025-04-10,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,17,20.0,18.0,340.0,306.0,34.0,GCASH,False,,,1.4,1.4
2025-04-10,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,16,25.0,22.5,400.0,360.0,40.0,CASH,False,,,1.1,1.1
2025-04-10,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,11,25.0,22.5,275.0,247.5,27.5,CASH,False,,,1.1,1.1
2025-04-10,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,9,25.0,22.5,225.0,202.5,22.5,CASH,False,,,1.1,1.1
2025-04-10,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,15,22.0,20.0,330.0,300.0,30.0,GCASH,False,,,1.1,1.1
2025-04-10,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,15,22.0,20.0,330.0,300.0,30.0,CASH,False,,,1.1,1.1
2025-04-10,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,6,60.0,54.0,360.0,324.0,36.0,GCASH,False,,,1.1,1.1
2025-04-10,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,5,60.0,54.0,300.0,270.0,30.0,GCASH,False,,,1.1,1.1
2025-04-10,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,16,60.0,54.0,960.0,864.0,96.0,CASH,False,,,1.1,1.1
2025-04-10,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,10,55.0,50.0,550.0,500.0,50.0,GCASH,False,,,1.1,1.1
2025-04-10,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,13,55.0,50.0,715.0,650.0,65.0,CASH,False,,,1.1,1.1
2025-04-10,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,5,60.0,54.0,300.0,270.0,30.0,CASH,False,,,1.1,1.1
2025-04-10,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,CASH,False,,,1.1,1.1
2025-04-10,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,16,60.0,54.0,960.0,864.0,96.0,GCASH,False,,,1.1,1.1
2025-04-10,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,18,60.0,54.0,1080.0,972.0,108.0,GCASH,False,,,1.1,1.1
2025-04-10,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,6,65.0,58.5,390.0,351.0,39.0,CASH,False,,,1.1,1.1
2025-04-10,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,5,12.0,10.5,60.0,52.5,7.5,CASH,False,,,1.4,1.4
2025-04-10,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,6,11.5,10.0,69.0,60.0,9.0,CASH,False,,,1.4,1.4
2025-04-10,480864731007,Tang Orange 250g,Tang,BEVERAGES,8,216.0,195.0,1728.0,1560.0,168.0,CASH,False,,,1.4,1.4
2025-04-10,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,23,9.0,8.0,207.0,184.0,23.0,CASH,False,,,1.4,1.4
2025-04-10,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,16,8.6,7.5,137.6,120.0,17.6,CASH,False,,,1.4,1.4
2025-04-10,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,8,17.6,15.5,140.8,124.0,16.8,CASH,False,,,1.1,1.1
2025-04-10,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,17,58.4,52.5,992.8,892.5,100.3,GCASH,False,,,1.1,1.1
2025-04-10,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,8,60.2,54.0,481.6,432.0,49.6,GCASH,False,,,1.1,1.1
2025-04-10,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,6,25.0,22.0,150.0,132.0,18.0,GCASH,False,,,1.1,1.1
2025-04-10,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,13,57.5,52.0,747.5,676.0,71.5,CASH,False,,,1.1,1.1
2025-04-10,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,7,14.5,13.0,101.5,91.0,10.5,CASH,False,,,1.1,1.1
2025-04-10,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,7,28.2,25.5,197.4,178.5,18.9,CASH,False,,,1.1,1.1
2025-04-10,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,12,39.0,35.0,468.0,420.0,48.0,GCASH,False,,,1.1,1.1
2025-04-10,480864702009,Eden Cheese 165g,Mondelez,DAIRY,13,78.0,70.0,1014.0,910.0,104.0,GCASH,False,,,1.1,1.1
2025-04-10,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,10,41.0,37.0,410.0,370.0,40.0,CASH,False,,,1.1,1.1
2025-04-10,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,12,80.85,73.0,970.2,876.0,94.2,GCASH,False,,,1.1,1.1
2025-04-10,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,14,13.0,11.5,182.0,161.0,21.0,GCASH,False,,,1.4,1.4
2025-04-10,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,14,44.5,40.0,623.0,560.0,63.0,CASH,False,,,1.1,1.1
2025-04-10,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,8,117.0,105.0,936.0,840.0,96.0,GCASH,False,,,1.1,1.1
2025-04-10,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,16,128.0,115.0,2048.0,1840.0,208.0,GCASH,False,,,1.1,1.1
2025-04-10,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,10,150.0,135.0,1500.0,1350.0,150.0,CASH,False,,,1.1,1.1
2025-04-10,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,12,7.0,6.0,84.0,72.0,12.0,CASH,False,,,1.1,1.1
2025-04-10,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,7,38.0,34.0,266.0,238.0,28.0,GCASH,False,,,1.1,1.1
2025-04-10,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,7,660.0,595.0,4620.0,4165.0,455.0,GCASH,False,,,1.1,1.1
2025-04-10,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,11,134.0,120.0,1474.0,1320.0,154.0,CASH,False,,,1.1,1.1
2025-04-10,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,3,12.0,10.5,36.0,31.5,4.5,CASH,False,,,1.1,1.1
2025-04-11,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,21,20.0,18.0,420.0,378.0,42.0,CASH,False,,,1.4,1.61
2025-04-11,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,17,25.0,22.5,425.0,382.5,42.5,GCASH,False,,,1.1,1.26
2025-04-11,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,9,25.0,22.5,225.0,202.5,22.5,GCASH,False,,,1.1,1.26
2025-04-11,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,9,25.0,22.5,225.0,202.5,22.5,CASH,False,,,1.1,1.26
2025-04-11,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,10,22.0,20.0,220.0,200.0,20.0,GCASH,False,,,1.1,1.26
2025-04-11,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,7,22.0,20.0,154.0,140.0,14.0,CASH,False,,,1.1,1.26
2025-04-11,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,6,60.0,54.0,360.0,324.0,36.0,CASH,False,,,1.1,1.26
2025-04-11,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,CASH,False,,,1.1,1.26
2025-04-11,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,CASH,False,,,1.1,1.26
2025-04-11,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,CASH,False,,,1.1,1.26
2025-04-11,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,10,55.0,50.0,550.0,500.0,50.0,CASH,False,,,1.1,1.26
2025-04-11,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,18,60.0,54.0,1080.0,972.0,108.0,CASH,False,,,1.1,1.26
2025-04-11,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,18,55.0,50.0,990.0,900.0,90.0,GCASH,False,,,1.1,1.26
2025-04-11,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,6,60.0,54.0,360.0,324.0,36.0,GCASH,False,,,1.1,1.26
